Index,price_per_ping,price_per_ping_sd,price_per_ping_log
20226,250520,0.19265362533702515,12.431298028328651
20227,257265,0.21385258247260094,12.45786584806928
20228,152799,-0.11447510561117391,11.936885155714558
20229,242534,0.16755431152164957,12.398901308842024
20230,185903,-0.0104320697303583,12.132985690422643
20231,100904,-0.27757664461053727,11.521934759127817
20232,141884,-0.14878001549031547,11.862772149315381
20233,307174,0.3707122936185539,12.635172896735773
20234,328897,0.43898582154384863,12.703502951283014
20235,171046,-0.057126347886510956,12.049693651520581
20236,133333,-0.17565507590044277,11.80061253740951
20237,173544,-0.04927534789767947,12.064192210733742
20238,410148,0.6943507535264534,12.924275787295533
20239,236411,0.14831024709746415,12.373331324647083
20240,152923,-0.11408538423462662,11.937696344936205
20241,442318,0.7954583074258564,12.999786620202602
20242,199681,0.032871003866967625,12.204481380138681
20243,161306,-0.08773833343143435,11.991064660567817
20244,215211,0.08168046336518736,12.279378867796904
20245,196636,0.02330082974127032,12.189114668377544
20246,232021,0.13451285320195966,12.354587473738803
20247,149781,-0.12396042105004236,11.91693618263182
20248,191687,0.0077465467369760834,12.163624329265335
20249,134220,-0.17286731089239893,11.807242974138953
20250,262853,0.23141518773184447,12.479354023936637
20251,128261,-0.1915959373669573,11.761830325907336
20252,301261,0.35212824120303726,12.615735597018544
